application_id,customer_id,related_parties_id,document_id,document_url,db_status,s3_status
954,970,,6154,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/970/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
954,970,,6155,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/970/CUSTOMER_OTHER_DOC.jpg,,
954,970,374,6156,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/374/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
954,970,375,6160,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/375/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1013,1029,,7011,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1029/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1013,1029,,7012,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1029/CUST_HOUSE_OUT.jpg,,
1023,1041,423,7058,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/423/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1026,1044,,7153,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1044/CUST_HOUSE_OUT.jpg,,
1015,1031,,7197,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1031/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
954,970,,6166,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/970/CUST_HOUSE_IN.jpg,,
954,970,,6167,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/970/CHEQUE_PHOTO.jpg,,
954,970,,6168,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/970/BANK_PASSBOOK_PHOTO.jpg,,
968,985,,6170,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/985/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
968,985,,6171,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/985/CUSTOMER_ELECTRICITY.jpg,,
968,985,376,6172,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/376/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
968,985,377,6181,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/377/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
968,985,,6187,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/985/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
968,985,,6188,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/985/CHEQUE_PHOTO.jpg,,
975,992,,6189,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/992/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
975,992,,6190,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/992/CUSTOMER_ELECTRICITY.jpg,,
975,992,378,6191,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/378/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
975,992,,6202,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/992/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
975,992,,6203,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/992/CUST_HOUSE_OUT.jpg,,
975,992,,6204,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/992/CHEQUE_PHOTO.jpg,,
976,993,,6206,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/993/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
976,993,,6207,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/993/CUSTOMER_ELECTRICITY.jpg,,
976,993,379,6208,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/379/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
976,993,,6214,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/993/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
976,993,,6215,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/993/CUST_HOUSE_IN.jpg,,
976,993,,6216,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/993/CUST_HOUSE_OUT.jpg,,
976,993,,6217,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/993/CHEQUE_PHOTO.jpg,,
982,999,,6238,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/999/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
962,978,,6264,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/978/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
962,978,380,6265,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/380/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
962,978,,6271,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/978/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
962,978,,6272,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/978/CUST_HOUSE_OUT.jpg,,
1013,1029,,7013,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1029/CHEQUE_PHOTO.jpg,,
1015,1031,,7198,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1031/CHEQUE_PHOTO.jpg,,
1002,1019,,7251,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1019/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1002,1019,,7252,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1019/CUSTOMER_ELECTRICITY.jpg,,
994,1011,,7417,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1011/CUSTOMER_ADDRESS_VERIFICATION.jpeg,,
994,1011,,7418,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1011/CUSTOMER_ELECTRICITY.jpeg,,
1030,1048,,7555,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1048/CUSTOMER_ELECTRICITY.jpg,,
1030,1048,,7568,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1048/CUST_HOUSE_IN.jpg,,
973,990,,6281,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/990/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
973,990,,6282,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/990/CUSTOMER_ELECTRICITY.jpg,,
973,990,381,6283,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/381/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
973,990,,6288,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/990/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
973,990,,6289,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/990/CHEQUE_PHOTO.jpg,,
960,976,,6299,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/976/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
960,976,,6300,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/976/CUSTOMER_ELECTRICITY.pdf,,
960,976,383,6304,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/383/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
960,976,,6310,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/976/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
960,976,,6311,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/976/CUST_HOUSE_IN.jpg,,
960,976,,6312,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/976/CHEQUE_PHOTO.jpg,,
992,1009,,6353,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1009/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
989,1006,,6355,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1006/AFFIDAVIT_FOR_2NDHAND_VEHICLE.pdf,,
985,1002,,6361,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1002/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
985,1002,,6362,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1002/CUSTOMER_ELECTRICITY.jpg,,
985,1002,384,6363,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/384/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
985,1002,,6373,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1002/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
985,1002,,6374,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1002/CUST_HOUSE_OUT.jpg,,
985,1002,,6375,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1002/CHEQUE_PHOTO.jpg,,
958,974,,6386,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/974/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
958,974,,6387,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/974/CUSTOMER_VOTER.jpg,,
958,974,385,6398,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/385/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
958,974,386,6402,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/386/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
958,974,,6413,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/974/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
958,974,,6414,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/974/CUST_HOUSE_OUT.jpg,,
958,974,,6415,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/974/CHEQUE_PHOTO.jpg,,
991,1008,,6426,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1008/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
991,1008,,6427,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1008/CUSTOMER_GAS.jpg,,
991,1008,387,6428,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/387/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
991,1008,,6434,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1008/CHEQUE_PHOTO.jpg,,
1023,1041,424,7062,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/424/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1002,1019,436,7253,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/436/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1019,1035,,7368,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1035/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1019,1035,,7372,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1035/CHEQUE_PHOTO.jpg,,
994,1011,447,7419,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/447/CUSTOMER_WITH_GUARANTOR_PHOTO.jpeg,,
1008,1024,,7462,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1024/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1040,1058,,7505,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1058/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
993,1010,,6445,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1010/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
993,1010,,6446,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1010/CUSTOMER_ELECTRICITY.jpg,,
993,1010,389,6450,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/389/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
993,1010,,6456,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1010/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
993,1010,,6457,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1010/CUST_HOUSE_OUT.jpg,,
1022,1040,,7303,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1040/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1022,1040,,7306,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1040/CUSTOMER_AADHAAR_CARRYING_PHOTO.jpg,,
1019,1035,,7369,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1035/CUST_HOUSE_IN.jpg,,
1019,1035,,7370,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1035/CUST_HOUSE_OUT.jpg,,
1019,1035,,7371,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1035/CUSTOMER_AADHAAR_CARRYING_PHOTO.jpg,,
994,1011,,7424,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1011/CUSTOMER_WITH_HOUSE_PHOTO.jpeg,,
1008,1024,,7463,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1024/CUSTOMER_VOTER.jpg,,
1008,1024,,7464,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1024/CUSTOMER_OTHER_DOC.pdf,,
907,922,,5131,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/922/ADDITIONAL_DIGITAL_RC_BACK.png,,
927,943,,5561,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/943/ADDITIONAL_DIGITAL_RC_FRONT.jpg,,
992,1009,,6492,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1009/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
992,1009,,6493,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1009/CUSTOMER_OTHER_DOC.jpg,,
992,1009,,6502,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1009/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
992,1009,,6503,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1009/CUST_HOUSE_OUT.jpg,,
992,1009,,6504,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1009/CHEQUE_PHOTO.jpg,,
987,1004,,6505,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1004/CUSTOMER_VOTER.jpg,,
987,1004,,6506,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1004/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
987,1004,393,6510,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/393/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
987,1004,,6516,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1004/BANK_PASSBOOK_PHOTO.jpg,,
989,1006,,6553,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1006/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
989,1006,,6554,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1006/CUSTOMER_ELECTRICITY.jpg,,
989,1006,394,6560,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/394/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
989,1006,395,6568,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/395/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
989,1006,,6573,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1006/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
989,1006,,6574,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1006/CUST_HOUSE_IN.jpg,,
989,1006,,6575,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1006/CHEQUE_PHOTO.jpg,,
989,1006,,6576,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1006/CUSTOMER_OTHER_DOC.jpg,,
1008,1024,,6587,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1024/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1001,1018,,6619,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1018/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1001,1018,,6620,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1018/CUSTOMER_ELECTRICITY.jpg,,
1001,1018,,6621,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1018/CUSTOMER_OTHER_DOC.jpg,,
1001,1018,396,6622,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/396/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1011,1027,,6629,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1027/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1001,1018,,6634,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1018/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1001,1018,,6635,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1018/CUST_HOUSE_IN.jpg,,
1001,1018,,6636,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1018/CUST_HOUSE_OUT.jpg,,
842,855,,7164,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/855/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
842,855,,7165,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/855/CUSTOMER_ELECTRICITY.jpg,,
980,997,,7208,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/997/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
980,997,,7209,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/997/CUSTOMER_ELECTRICITY.jpg,,
980,997,434,7213,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/434/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1002,1019,,7259,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1019/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1002,1019,,7261,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1019/CHEQUE_PHOTO.jpg,,
1022,1040,,7304,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1040/CUST_HOUSE_IN.jpg,,
1022,1040,,7305,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1040/CUST_HOUSE_OUT.jpg,,
1022,1040,,7308,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1040/BANK_PASSBOOK_PHOTO.jpg,,
994,1011,,7425,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1011/CHEQUE_PHOTO.jpeg,,
1008,1024,449,7465,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/449/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1001,1018,,6637,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1018/CHEQUE_PHOTO.jpg,,
1001,1018,,6638,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1018/ADDITIONAL_AFFIDAVIT.jpg,,
1014,1030,,6668,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1030/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1014,1030,,6669,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1030/CUSTOMER_ELECTRICITY.jpg,,
1014,1030,,6675,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1030/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1014,1030,,6676,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1030/CUST_HOUSE_IN.jpg,,
1014,1030,,6677,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1030/CHEQUE_PHOTO.jpg,,
998,1015,,6698,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1015/CUSTOMER_VOTER.jpg,,
998,1015,398,6699,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/398/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
998,1015,399,6703,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/399/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
998,1015,,6709,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1015/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
998,1015,,6710,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1015/CUST_HOUSE_OUT.jpg,,
998,1015,,6711,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1015/CHEQUE_PHOTO.jpg,,
982,999,,6713,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/999/CUSTOMER_ELECTRICITY.jpg,,
982,999,400,6719,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/400/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
982,999,401,6723,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/401/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
982,999,,6728,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/999/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
982,999,,6729,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/999/CUST_HOUSE_OUT.jpg,,
1005,1021,,6744,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1021/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1005,1021,,6745,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1021/CUSTOMER_ELECTRICITY.jpg,,
1005,1021,402,6746,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/402/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1005,1021,403,6749,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/403/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1023,1041,,7073,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1041/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1023,1041,,7075,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1041/CHEQUE_PHOTO.jpg,,
842,855,429,7166,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/429/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
842,855,430,7170,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/430/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1022,1040,,7262,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1040/CUSTOMER_ELECTRICITY.jpg,,
1022,1040,,7309,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1040/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1031,1049,,7310,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1049/CUSTOMER_ELECTRICITY.jpg,,
1025,1043,,7311,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1043/CUSTOMER_ELECTRICITY.jpg,,
1031,1049,440,7313,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/440/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1031,1049,,7426,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1049/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1030,1048,451,7559,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/451/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1005,1021,,6755,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1021/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1005,1021,,6756,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1021/CUST_HOUSE_IN.jpg,,
1005,1021,,6757,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1021/CUST_HOUSE_OUT.jpg,,
1005,1021,,6758,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1021/CHEQUE_PHOTO.jpg,,
1007,1023,,6768,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1023/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1007,1023,,6769,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1023/CUSTOMER_ELECTRICITY.jpg,,
1007,1023,,6777,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1023/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1007,1023,,6778,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1023/CUST_HOUSE_IN.jpg,,
1007,1023,,6779,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1023/CUST_HOUSE_OUT.jpg,,
1007,1023,,6780,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1023/BANK_PASSBOOK_PHOTO.jpg,,
1016,1032,,6790,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1032/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1016,1032,,6791,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1032/CUSTOMER_ELECTRICITY.jpg,,
1016,1032,406,6792,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/406/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1016,1032,,6797,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1032/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1016,1032,,6798,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1032/CUST_HOUSE_IN.jpg,,
1016,1032,,6799,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1032/CUST_HOUSE_OUT.jpg,,
1016,1032,,6800,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1032/CHEQUE_PHOTO.jpg,,
1000,1017,,6810,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1017/CUSTOMER_VOTER.jpg,,
